OID_,latitude,longitude,activitystartdate,resultmeasurevalue_mg_l,chlor_a,nflh,poc,sst,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678
6199,28.0035,-93.4936,5/15/2010 0:00,4.102,0.3685622,0.0356225,100.5999985,25.484499,0.002921,0.0033663,0.0036467,0.003565,0.0022657,0.001775,0.0015303,0.0001607,0.0001787,0.0001793
6200,28.0035,-93.4936,5/15/2010 0:00,4.088,0.3685622,0.0356225,100.5999985,25.484499,0.002921,0.0033663,0.0036467,0.003565,0.0022657,0.001775,0.0015303,0.0001607,0.0001787,0.0001793
6201,28.0035,-93.4936,5/15/2010 0:00,4.078,0.3685622,0.0356225,100.5999985,25.484499,0.002921,0.0033663,0.0036467,0.003565,0.0022657,0.001775,0.0015303,0.0001607,0.0001787,0.0001793
6202,28.0035,-93.4936,5/15/2010 0:00,4.067,0.3685622,0.0356225,100.5999985,25.484499,0.002921,0.0033663,0.0036467,0.003565,0.0022657,0.001775,0.0015303,0.0001607,0.0001787,0.0001793
6203,28.0035,-93.4936,5/15/2010 0:00,4.054,0.3685622,0.0356225,100.5999985,25.484499,0.002921,0.0033663,0.0036467,0.003565,0.0022657,0.001775,0.0015303,0.0001607,0.0001787,0.0001793
6204,28.0035,-93.4936,5/15/2010 0:00,4.038,0.3685622,0.0356225,100.5999985,25.484499,0.002921,0.0033663,0.0036467,0.003565,0.0022657,0.001775,0.0015303,0.0001607,0.0001787,0.0001793
6205,28.0035,-93.4936,5/15/2010 0:00,4.016,0.3685622,0.0356225,100.5999985,25.484499,0.002921,0.0033663,0.0036467,0.003565,0.0022657,0.001775,0.0015303,0.0001607,0.0001787,0.0001793
6206,28.0035,-93.4936,5/15/2010 0:00,4.002,0.3685622,0.0356225,100.5999985,25.484499,0.002921,0.0033663,0.0036467,0.003565,0.0022657,0.001775,0.0015303,0.0001607,0.0001787,0.0001793
6207,28.0035,-93.4936,5/15/2010 0:00,3.988,0.3685622,0.0356225,100.5999985,25.484499,0.002921,0.0033663,0.0036467,0.003565,0.0022657,0.001775,0.0015303,0.0001607,0.0001787,0.0001793
6208,28.0035,-93.4936,5/15/2010 0:00,3.968,0.3685622,0.0356225,100.5999985,25.484499,0.002921,0.0033663,0.0036467,0.003565,0.0022657,0.001775,0.0015303,0.0001607,0.0001787,0.0001793
6209,28.0035,-93.4936,5/15/2010 0:00,3.949,0.3685622,0.0356225,100.5999985,25.484499,0.002921,0.0033663,0.0036467,0.003565,0.0022657,0.001775,0.0015303,0.0001607,0.0001787,0.0001793
6210,28.0035,-93.4936,5/15/2010 0:00,3.932,0.3685622,0.0356225,100.5999985,25.484499,0.002921,0.0033663,0.0036467,0.003565,0.0022657,0.001775,0.0015303,0.0001607,0.0001787,0.0001793
6211,28.0035,-93.4936,5/15/2010 0:00,3.916,0.3685622,0.0356225,100.5999985,25.484499,0.002921,0.0033663,0.0036467,0.003565,0.0022657,0.001775,0.0015303,0.0001607,0.0001787,0.0001793
6212,28.0035,-93.4936,5/15/2010 0:00,3.913,0.3685622,0.0356225,100.5999985,25.484499,0.002921,0.0033663,0.0036467,0.003565,0.0022657,0.001775,0.0015303,0.0001607,0.0001787,0.0001793
6213,28.0035,-93.4936,5/15/2010 0:00,3.912,0.3685622,0.0356225,100.5999985,25.484499,0.002921,0.0033663,0.0036467,0.003565,0.0022657,0.001775,0.0015303,0.0001607,0.0001787,0.0001793
6214,28.0035,-93.4936,5/15/2010 0:00,3.91,0.3685622,0.0356225,100.5999985,25.484499,0.002921,0.0033663,0.0036467,0.003565,0.0022657,0.001775,0.0015303,0.0001607,0.0001787,0.0001793
6215,28.0035,-93.4936,5/15/2010 0:00,3.907,0.3685622,0.0356225,100.5999985,25.484499,0.002921,0.0033663,0.0036467,0.003565,0.0022657,0.001775,0.0015303,0.0001607,0.0001787,0.0001793
6216,28.0035,-93.4936,5/15/2010 0:00,3.904,0.3685622,0.0356225,100.5999985,25.484499,0.002921,0.0033663,0.0036467,0.003565,0.0022657,0.001775,0.0015303,0.0001607,0.0001787,0.0001793
6217,28.0035,-93.4936,5/15/2010 0:00,3.903,0.3685622,0.0356225,100.5999985,25.484499,0.002921,0.0033663,0.0036467,0.003565,0.0022657,0.001775,0.0015303,0.0001607,0.0001787,0.0001793
6218,28.0035,-93.4936,5/15/2010 0:00,3.901,0.3685622,0.0356225,100.5999985,25.484499,0.002921,0.0033663,0.0036467,0.003565,0.0022657,0.001775,0.0015303,0.0001607,0.0001787,0.0001793
6219,28.0035,-93.4936,5/15/2010 0:00,3.884,0.3685622,0.0356225,100.5999985,25.484499,0.002921,0.0033663,0.0036467,0.003565,0.0022657,0.001775,0.0015303,0.0001607,0.0001787,0.0001793
6220,27.9899,-94.0111,5/16/2010 0:00,4.678,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6221,27.9899,-94.0111,5/16/2010 0:00,4.682,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6222,27.9899,-94.0111,5/16/2010 0:00,4.688,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6223,27.9899,-94.0111,5/16/2010 0:00,4.687,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6224,27.9899,-94.0111,5/16/2010 0:00,4.689,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6225,27.9899,-94.0111,5/16/2010 0:00,4.694,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6226,27.9899,-94.0111,5/16/2010 0:00,4.698,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6227,27.9899,-94.0111,5/16/2010 0:00,4.703,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6228,27.9899,-94.0111,5/16/2010 0:00,4.691,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6229,27.9899,-94.0111,5/16/2010 0:00,4.683,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6230,27.9899,-94.0111,5/16/2010 0:00,4.679,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6231,27.9899,-94.0111,5/16/2010 0:00,4.671,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6232,27.9899,-94.0111,5/16/2010 0:00,4.665,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6233,27.9899,-94.0111,5/16/2010 0:00,4.653,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6234,27.9899,-94.0111,5/16/2010 0:00,4.656,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6235,27.9899,-94.0111,5/16/2010 0:00,4.657,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6236,27.9899,-94.0111,5/16/2010 0:00,4.659,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6237,27.9899,-94.0111,5/16/2010 0:00,4.66,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6238,27.9899,-94.0111,5/16/2010 0:00,4.709,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6239,27.9899,-94.0111,5/16/2010 0:00,4.722,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6240,27.9899,-94.0111,5/16/2010 0:00,4.737,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6241,27.9899,-94.0111,5/16/2010 0:00,4.744,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6242,27.9899,-94.0111,5/16/2010 0:00,4.773,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6243,27.9899,-94.0111,5/16/2010 0:00,4.811,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6244,27.9899,-94.0111,5/16/2010 0:00,4.823,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6245,27.9899,-94.0111,5/16/2010 0:00,4.809,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6246,27.9899,-94.0111,5/16/2010 0:00,4.793,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6247,27.9899,-94.0111,5/16/2010 0:00,4.762,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6248,27.9899,-94.0111,5/16/2010 0:00,4.741,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6249,27.9899,-94.0111,5/16/2010 0:00,4.686,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6250,27.9899,-94.0111,5/16/2010 0:00,4.677,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6251,27.9899,-94.0111,5/16/2010 0:00,4.673,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6252,27.9899,-94.0111,5/16/2010 0:00,4.684,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6253,27.9899,-94.0111,5/16/2010 0:00,4.768,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6254,27.9899,-94.0111,5/16/2010 0:00,4.814,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6255,27.9899,-94.0111,5/16/2010 0:00,4.826,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6256,27.9899,-94.0111,5/16/2010 0:00,4.692,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6257,27.9899,-94.0111,5/16/2010 0:00,4.543,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6258,27.9899,-94.0111,5/16/2010 0:00,4.36,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6259,27.9899,-94.0111,5/16/2010 0:00,4.2,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6260,27.9899,-94.0111,5/16/2010 0:00,3.952,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6261,27.9899,-94.0111,5/16/2010 0:00,3.883,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6262,27.9899,-94.0111,5/16/2010 0:00,3.851,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6263,27.9899,-94.0111,5/16/2010 0:00,3.848,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6264,27.9899,-94.0111,5/16/2010 0:00,3.934,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6265,27.9899,-94.0111,5/16/2010 0:00,3.969,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6266,27.9899,-94.0111,5/16/2010 0:00,4.095,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6267,27.9899,-94.0111,5/16/2010 0:00,4.265,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6268,27.9899,-94.0111,5/16/2010 0:00,4.249,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6269,27.9899,-94.0111,5/16/2010 0:00,4.232,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6270,27.9899,-94.0111,5/16/2010 0:00,4.226,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6271,27.9899,-94.0111,5/16/2010 0:00,4.222,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6272,27.9899,-94.0111,5/16/2010 0:00,4.231,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6273,27.9899,-94.0111,5/16/2010 0:00,4.255,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6274,27.9899,-94.0111,5/16/2010 0:00,4.261,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6275,27.9899,-94.0111,5/16/2010 0:00,4.228,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6276,27.9899,-94.0111,5/16/2010 0:00,4.199,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6277,27.9899,-94.0111,5/16/2010 0:00,4.155,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6278,27.9899,-94.0111,5/16/2010 0:00,4.067,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6279,27.9899,-94.0111,5/16/2010 0:00,4.05,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6280,27.9899,-94.0111,5/16/2010 0:00,4.035,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6281,27.9899,-94.0111,5/16/2010 0:00,4.032,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6282,27.9899,-94.0111,5/16/2010 0:00,4.03,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6283,27.9899,-94.0111,5/16/2010 0:00,4.027,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6284,27.9899,-94.0111,5/16/2010 0:00,4.026,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6285,27.9899,-94.0111,5/16/2010 0:00,4.024,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6286,27.9899,-94.0111,5/16/2010 0:00,4.022,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6287,27.9899,-94.0111,5/16/2010 0:00,4.015,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6288,27.9899,-94.0111,5/16/2010 0:00,3.994,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6289,27.9899,-94.0111,5/16/2010 0:00,3.963,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6290,27.9899,-94.0111,5/16/2010 0:00,3.939,0.4395427,0.029035,111,25.5714989,0.0031648,0.003522,0.0037392,0.0037268,0.0025264,0.0020364,0.0017716,0.0002648,0.0002604,0.0002536
6291,28.0088,-94.5057,5/16/2010 0:00,4.676,0.3456156,0.0245543,92.1750031,25.4273911,0.0032373,0.0036258,0.0038608,0.00378,0.0022543,0.0017555,0.0014975,0.0001303,0.0001593,0.0001618
6292,28.0088,-94.5057,5/16/2010 0:00,4.679,0.3456156,0.0245543,92.1750031,25.4273911,0.0032373,0.0036258,0.0038608,0.00378,0.0022543,0.0017555,0.0014975,0.0001303,0.0001593,0.0001618
6293,28.0088,-94.5057,5/16/2010 0:00,4.689,0.3456156,0.0245543,92.1750031,25.4273911,0.0032373,0.0036258,0.0038608,0.00378,0.0022543,0.0017555,0.0014975,0.0001303,0.0001593,0.0001618
6294,28.0088,-94.5057,5/16/2010 0:00,4.696,0.3456156,0.0245543,92.1750031,25.4273911,0.0032373,0.0036258,0.0038608,0.00378,0.0022543,0.0017555,0.0014975,0.0001303,0.0001593,0.0001618
6295,28.0088,-94.5057,5/16/2010 0:00,4.695,0.3456156,0.0245543,92.1750031,25.4273911,0.0032373,0.0036258,0.0038608,0.00378,0.0022543,0.0017555,0.0014975,0.0001303,0.0001593,0.0001618
6296,28.0088,-94.5057,5/16/2010 0:00,4.69,0.3456156,0.0245543,92.1750031,25.4273911,0.0032373,0.0036258,0.0038608,0.00378,0.0022543,0.0017555,0.0014975,0.0001303,0.0001593,0.0001618
6297,28.0088,-94.5057,5/16/2010 0:00,4.691,0.3456156,0.0245543,92.1750031,25.4273911,0.0032373,0.0036258,0.0038608,0.00378,0.0022543,0.0017555,0.0014975,0.0001303,0.0001593,0.0001618
6298,28.0088,-94.5057,5/16/2010 0:00,4.697,0.3456156,0.0245543,92.1750031,25.4273911,0.0032373,0.0036258,0.0038608,0.00378,0.0022543,0.0017555,0.0014975,0.0001303,0.0001593,0.0001618
6299,28.0088,-94.5057,5/16/2010 0:00,4.694,0.3456156,0.0245543,92.1750031,25.4273911,0.0032373,0.0036258,0.0038608,0.00378,0.0022543,0.0017555,0.0014975,0.0001303,0.0001593,0.0001618
6300,28.0088,-94.5057,5/16/2010 0:00,4.704,0.3456156,0.0245543,92.1750031,25.4273911,0.0032373,0.0036258,0.0038608,0.00378,0.0022543,0.0017555,0.0014975,0.0001303,0.0001593,0.0001618
6301,28.0088,-94.5057,5/16/2010 0:00,4.707,0.3456156,0.0245543,92.1750031,25.4273911,0.0032373,0.0036258,0.0038608,0.00378,0.0022543,0.0017555,0.0014975,0.0001303,0.0001593,0.0001618
6302,28.0088,-94.5057,5/16/2010 0:00,4.709,0.3456156,0.0245543,92.1750031,25.4273911,0.0032373,0.0036258,0.0038608,0.00378,0.0022543,0.0017555,0.0014975,0.0001303,0.0001593,0.0001618
6303,28.0088,-94.5057,5/16/2010 0:00,4.716,0.3456156,0.0245543,92.1750031,25.4273911,0.0032373,0.0036258,0.0038608,0.00378,0.0022543,0.0017555,0.0014975,0.0001303,0.0001593,0.0001618
6304,28.0088,-94.5057,5/16/2010 0:00,4.718,0.3456156,0.0245543,92.1750031,25.4273911,0.0032373,0.0036258,0.0038608,0.00378,0.0022543,0.0017555,0.0014975,0.0001303,0.0001593,0.0001618
6305,28.0088,-94.5057,5/16/2010 0:00,4.732,0.3456156,0.0245543,92.1750031,25.4273911,0.0032373,0.0036258,0.0038608,0.00378,0.0022543,0.0017555,0.0014975,0.0001303,0.0001593,0.0001618
6306,28.0088,-94.5057,5/16/2010 0:00,4.741,0.3456156,0.0245543,92.1750031,25.4273911,0.0032373,0.0036258,0.0038608,0.00378,0.0022543,0.0017555,0.0014975,0.0001303,0.0001593,0.0001618
6307,28.0088,-94.5057,5/16/2010 0:00,4.757,0.3456156,0.0245543,92.1750031,25.4273911,0.0032373,0.0036258,0.0038608,0.00378,0.0022543,0.0017555,0.0014975,0.0001303,0.0001593,0.0001618
6308,28.0088,-94.5057,5/16/2010 0:00,4.763,0.3456156,0.0245543,92.1750031,25.4273911,0.0032373,0.0036258,0.0038608,0.00378,0.0022543,0.0017555,0.0014975,0.0001303,0.0001593,0.0001618
6309,28.0088,-94.5057,5/16/2010 0:00,4.765,0.3456156,0.0245543,92.1750031,25.4273911,0.0032373,0.0036258,0.0038608,0.00378,0.0022543,0.0017555,0.0014975,0.0001303,0.0001593,0.0001618
6310,28.0088,-94.5057,5/16/2010 0:00,4.77,0.3456156,0.0245543,92.1750031,25.4273911,0.0032373,0.0036258,0.0038608,0.00378,0.0022543,0.0017555,0.0014975,0.0001303,0.0001593,0.0001618
6311,28.0088,-94.5057,5/16/2010 0:00,4.773,0.3456156,0.0245543,92.1750031,25.4273911,0.0032373,0.0036258,0.0038608,0.00378,0.0022543,0.0017555,0.0014975,0.0001303,0.0001593,0.0001618
6312,28.0088,-94.5057,5/16/2010 0:00,4.776,0.3456156,0.0245543,92.1750031,25.4273911,0.0032373,0.0036258,0.0038608,0.00378,0.0022543,0.0017555,0.0014975,0.0001303,0.0001593,0.0001618
6313,28.0088,-94.5057,5/16/2010 0:00,4.78,0.3456156,0.0245543,92.1750031,25.4273911,0.0032373,0.0036258,0.0038608,0.00378,0.0022543,0.0017555,0.0014975,0.0001303,0.0001593,0.0001618
6314,28.0088,-94.5057,5/16/2010 0:00,4.784,0.3456156,0.0245543,92.1750031,25.4273911,0.0032373,0.0036258,0.0038608,0.00378,0.0022543,0.0017555,0.0014975,0.0001303,0.0001593,0.0001618
6315,28.0088,-94.5057,5/16/2010 0:00,4.782,0.3456156,0.0245543,92.1750031,25.4273911,0.0032373,0.0036258,0.0038608,0.00378,0.0022543,0.0017555,0.0014975,0.0001303,0.0001593,0.0001618
6316,28.0088,-94.5057,5/16/2010 0:00,4.764,0.3456156,0.0245543,92.1750031,25.4273911,0.0032373,0.0036258,0.0038608,0.00378,0.0022543,0.0017555,0.0014975,0.0001303,0.0001593,0.0001618
6317,28.0088,-94.5057,5/16/2010 0:00,4.738,0.3456156,0.0245543,92.1750031,25.4273911,0.0032373,0.0036258,0.0038608,0.00378,0.0022543,0.0017555,0.0014975,0.0001303,0.0001593,0.0001618
6318,28.0088,-94.5057,5/16/2010 0:00,4.685,0.3456156,0.0245543,92.1750031,25.4273911,0.0032373,0.0036258,0.0038608,0.00378,0.0022543,0.0017555,0.0014975,0.0001303,0.0001593,0.0001618
6319,28.0088,-94.5057,5/16/2010 0:00,4.583,0.3456156,0.0245543,92.1750031,25.4273911,0.0032373,0.0036258,0.0038608,0.00378,0.0022543,0.0017555,0.0014975,0.0001303,0.0001593,0.0001618
6320,28.0088,-94.5057,5/16/2010 0:00,4.503,0.3456156,0.0245543,92.1750031,25.4273911,0.0032373,0.0036258,0.0038608,0.00378,0.0022543,0.0017555,0.0014975,0.0001303,0.0001593,0.0001618
6321,28.0088,-94.5057,5/16/2010 0:00,4.44,0.3456156,0.0245543,92.1750031,25.4273911,0.0032373,0.0036258,0.0038608,0.00378,0.0022543,0.0017555,0.0014975,0.0001303,0.0001593,0.0001618
